timestamp,day,hour,HR,HR_zscore,HRV,HRV_zscore,SKT,SKT_zscore,EDA,EDA_zscore,SPO2,SPO2_zscore,SMF,SMF_zscore,CRS,CRS_zscore,correlation_norm,health_deviation,label,label_name
2026-01-01 05:01:00,1,5.016666666666667,75.3616,1.3677,57.0351,1.4135,35.0519,1.0274,3.7838,1.3956,97.7469,1.4131,0.109,0.4369,0.9379,1.37,0.2947,0.7909,0,normal
2026-01-01 05:02:00,1,5.033333333333333,75.3651,1.3693,57.0318,1.4132,35.053,1.0317,3.7843,1.3964,97.7471,1.4136,0.1092,0.4428,0.938,1.3716,0.2956,0.792,0,normal
2026-01-01 05:03:00,1,5.05,75.3684,1.3708,57.0294,1.4129,35.054,1.0359,3.7848,1.3972,97.7472,1.4141,0.1093,0.4487,0.9381,1.3732,0.2962,0.793,0,normal
2026-01-01 05:04:00,1,5.066666666666666,75.3724,1.3723,57.0282,1.4125,35.055,1.0402,3.7851,1.398,97.7474,1.4144,0.1094,0.4547,0.9381,1.3749,0.2965,0.7938,0,normal
2026-01-01 05:05:00,1,5.083333333333333,75.3769,1.3738,57.0272,1.4121,35.0559,1.0444,3.7853,1.3989,97.7475,1.4148,0.1095,0.4606,0.9382,1.3765,0.2965,0.7945,0,normal
2026-01-01 05:06:00,1,5.1,75.3807,1.3752,57.026,1.4116,35.057,1.0486,3.7855,1.3997,97.7475,1.4151,0.1096,0.4664,0.9382,1.378,0.2963,0.795,0,normal
2026-01-01 05:07:00,1,5.116666666666666,75.3837,1.3766,57.025,1.4111,35.058,1.0528,3.7858,1.4006,97.7475,1.4154,0.1098,0.4722,0.9382,1.3796,0.2958,0.7954,0,normal
2026-01-01 05:08:00,1,5.133333333333334,75.3869,1.3779,57.0243,1.4104,35.059,1.0569,3.7863,1.4015,97.7474,1.4156,0.1099,0.4779,0.9383,1.3811,0.295,0.7956,0,normal
2026-01-01 05:09:00,1,5.15,75.3906,1.3792,57.0235,1.4097,35.0601,1.061,3.7868,1.4024,97.7474,1.4157,0.11,0.4836,0.9384,1.3825,0.2938,0.7955,0,normal
2026-01-01 05:10:00,1,5.166666666666667,75.3938,1.3805,57.0223,1.4091,35.0611,1.065,3.7872,1.4033,97.7474,1.4158,0.1101,0.4893,0.9384,1.3839,0.2922,0.7952,0,normal
2026-01-01 05:11:00,1,5.183333333333334,75.3956,1.3818,57.0197,1.4086,35.0622,1.069,3.7876,1.4041,97.7473,1.4158,0.1103,0.495,0.9385,1.3852,0.2901,0.7944,0,normal
2026-01-01 05:12:00,1,5.2,75.3972,1.383,57.016,1.4081,35.0632,1.0729,3.788,1.4049,97.7472,1.4158,0.1104,0.5007,0.9386,1.3865,0.287,0.793,0,normal
2026-01-01 05:13:00,1,5.216666666666667,75.3997,1.3842,57.0112,1.4076,35.0642,1.0769,3.7885,1.4058,97.7472,1.4157,0.1105,0.5064,0.9386,1.3877,0.2821,0.7909,0,normal
2026-01-01 05:14:00,1,5.233333333333333,75.4031,1.3854,57.0066,1.407,35.0651,1.0808,3.7888,1.4067,97.7472,1.4156,0.1106,0.5122,0.9387,1.3889,0.2746,0.7884,0,normal
2026-01-01 05:15:00,1,5.25,75.4067,1.3866,57.0027,1.4065,35.0661,1.0847,3.7891,1.4075,97.7472,1.4155,0.1107,0.518,0.9387,1.3901,0.2652,0.7863,0,normal
2026-01-01 05:16:00,1,5.266666666666667,75.4101,1.3879,57.0002,1.4059,35.067,1.0886,3.7894,1.4083,97.7472,1.4155,0.1108,0.5238,0.9388,1.3912,0.2586,0.7852,0,normal
2026-01-01 05:17:00,1,5.283333333333333,75.4132,1.3891,56.9995,1.4053,35.0679,1.0925,3.7897,1.4091,97.7472,1.4155,0.111,0.5294,0.9389,1.3923,0.2598,0.7856,0,normal
2026-01-01 05:18:00,1,5.3,75.4159,1.3903,57.0002,1.4046,35.0688,1.0963,3.79,1.4098,97.7473,1.4156,0.1111,0.5349,0.9389,1.3933,0.2664,0.7874,0,normal
2026-01-01 05:19:00,1,5.316666666666666,75.4182,1.3915,57.001,1.4039,35.0697,1.1001,3.7903,1.4106,97.7473,1.4158,0.1112,0.5404,0.9389,1.3942,0.2734,0.7901,0,normal
2026-01-01 05:20:00,1,5.333333333333333,75.421,1.3927,57.0004,1.4032,35.0706,1.1039,3.7907,1.4112,97.7474,1.4159,0.1114,0.5458,0.9389,1.3951,0.2784,0.7928,0,normal
2026-01-01 05:21:00,1,5.35,75.425,1.3939,56.9987,1.4025,35.0715,1.1076,3.791,1.4117,97.7474,1.4159,0.1115,0.5513,0.939,1.3959,0.2814,0.7951,0,normal
2026-01-01 05:22:00,1,5.366666666666666,75.4292,1.395,56.9962,1.4018,35.0725,1.1114,3.7913,1.4122,97.7474,1.4159,0.1116,0.5568,0.939,1.3967,0.2831,0.7966,0,normal
2026-01-01 05:23:00,1,5.383333333333334,75.4327,1.3961,56.9932,1.401,35.0735,1.1152,3.7915,1.4126,97.7474,1.4157,0.1117,0.5624,0.939,1.3974,0.2841,0.7977,0,normal
2026-01-01 05:24:00,1,5.4,75.4356,1.397,56.9902,1.4003,35.0744,1.1189,3.7917,1.413,97.7474,1.4156,0.1118,0.568,0.939,1.3981,0.2845,0.7984,0,normal
2026-01-01 05:25:00,1,5.416666666666667,75.4382,1.398,56.9864,1.3995,35.0754,1.1226,3.792,1.4133,97.7475,1.4154,0.1119,0.5737,0.9391,1.3988,0.2843,0.7988,0,normal
2026-01-01 05:26:00,1,5.433333333333334,75.4407,1.3989,56.9821,1.3986,35.0763,1.1263,3.7921,1.4136,97.7475,1.4152,0.112,0.5793,0.9391,1.3996,0.2839,0.799,0,normal
2026-01-01 05:27:00,1,5.45,75.4424,1.3998,56.9781,1.3977,35.0772,1.1301,3.792,1.4139,97.7474,1.4148,0.1121,0.585,0.9391,1.4003,0.2831,0.7989,0,normal
2026-01-01 05:28:00,1,5.466666666666667,75.4433,1.4007,56.9733,1.3967,35.0782,1.1338,3.7918,1.414,97.7472,1.4145,0.1122,0.5906,0.9391,1.4011,0.282,0.7987,0,normal
2026-01-01 05:29:00,1,5.483333333333333,75.4441,1.4015,56.9683,1.3957,35.0791,1.1375,3.7918,1.4141,97.7471,1.4141,0.1124,0.5962,0.9392,1.402,0.2804,0.7981,0,normal
2026-01-01 05:30:00,1,5.5,75.4454,1.4023,56.9636,1.3947,35.08,1.1412,3.7919,1.4141,97.747,1.4137,0.1125,0.6017,0.9392,1.4028,0.2781,0.7971,0,normal
2026-01-01 05:31:00,1,5.516666666666667,75.4468,1.403,56.9601,1.3937,35.0808,1.1449,3.792,1.4141,97.7469,1.4133,0.1126,0.6073,0.9393,1.4037,0.2747,0.7956,0,normal
2026-01-01 05:32:00,1,5.533333333333333,75.4478,1.4036,56.9575,1.3928,35.0817,1.1485,3.7919,1.4141,97.7469,1.413,0.1128,0.6128,0.9393,1.4045,0.2696,0.7938,0,normal
2026-01-01 05:33:00,1,5.55,75.4489,1.4042,56.9544,1.3918,35.0826,1.1521,3.7919,1.414,97.7469,1.4125,0.1129,0.6184,0.9394,1.4053,0.2629,0.7924,0,normal
2026-01-01 05:34:00,1,5.566666666666666,75.4515,1.4047,56.9507,1.3908,35.0835,1.1557,3.7918,1.4139,97.7468,1.4119,0.113,0.624,0.9394,1.4061,0.2574,0.792,0,normal
2026-01-01 05:35:00,1,5.583333333333333,75.4548,1.4053,56.9476,1.3898,35.0844,1.1592,3.7916,1.4139,97.7468,1.4113,0.1131,0.6298,0.9395,1.4068,0.2589,0.793,0,normal
2026-01-01 05:36:00,1,5.6,75.4569,1.4059,56.9454,1.3888,35.0853,1.1628,3.7915,1.4138,97.7468,1.4107,0.1133,0.6355,0.9395,1.4075,0.267,0.7952,0,normal
2026-01-01 05:37:00,1,5.616666666666666,75.4576,1.4065,56.9442,1.3878,35.0862,1.1662,3.7915,1.4138,97.7468,1.4102,0.1134,0.6413,0.9395,1.4083,0.2757,0.7983,0,normal
2026-01-01 05:38:00,1,5.633333333333334,75.4575,1.4071,56.9424,1.3868,35.0871,1.1697,3.7914,1.4137,97.7468,1.4097,0.1135,0.647,0.9395,1.409,0.2819,0.8014,0,normal
2026-01-01 05:39:00,1,5.65,75.4581,1.4077,56.9392,1.3857,35.0879,1.1731,3.7915,1.4137,97.7468,1.4092,0.1136,0.6527,0.9396,1.4096,0.2856,0.8039,0,normal
2026-01-01 05:40:00,1,5.666666666666667,75.4601,1.4084,56.9346,1.3845,35.0888,1.1766,3.7916,1.4136,97.7467,1.4086,0.1137,0.6582,0.9396,1.4101,0.2876,0.8056,0,normal
2026-01-01 05:41:00,1,5.683333333333334,75.4623,1.4091,56.9292,1.3833,35.0896,1.18,3.7916,1.4135,97.7466,1.408,0.1138,0.6637,0.9396,1.4106,0.2886,0.8066,0,normal
2026-01-01 05:42:00,1,5.7,75.4637,1.4098,56.9245,1.3821,35.0904,1.1833,3.7916,1.4134,97.7465,1.4074,0.1139,0.6691,0.9396,1.4109,0.2889,0.8072,0,normal
2026-01-01 05:43:00,1,5.716666666666667,75.4649,1.4104,56.9204,1.3808,35.0912,1.1866,3.7915,1.4133,97.7464,1.4069,0.1141,0.6744,0.9396,1.4112,0.2888,0.8075,0,normal
2026-01-01 05:44:00,1,5.733333333333333,75.4661,1.411,56.9162,1.3795,35.092,1.1899,3.7915,1.4131,97.7463,1.4063,0.1142,0.6797,0.9396,1.4115,0.2883,0.8076,0,normal
2026-01-01 05:45:00,1,5.75,75.4679,1.4116,56.9099,1.3781,35.0928,1.1932,3.7915,1.413,97.7462,1.4056,0.1143,0.6851,0.9397,1.4117,0.2874,0.8074,0,normal
2026-01-01 05:46:00,1,5.766666666666667,75.4701,1.4121,56.9023,1.3766,35.0936,1.1964,3.7915,1.4127,97.746,1.4048,0.1144,0.6905,0.9396,1.4119,0.2861,0.8071,0,normal
2026-01-01 05:47:00,1,5.783333333333333,75.4727,1.4126,56.8953,1.3751,35.0944,1.1996,3.7914,1.4123,97.7459,1.4039,0.1145,0.6959,0.9396,1.4121,0.2845,0.8066,0,normal
2026-01-01 05:48:00,1,5.8,75.4752,1.413,56.8896,1.3736,35.0952,1.2028,3.7912,1.4119,97.7459,1.4029,0.1146,0.7013,0.9396,1.4123,0.2826,0.8059,0,normal
2026-01-01 05:49:00,1,5.816666666666666,75.477,1.4133,56.8851,1.3721,35.096,1.2061,3.7911,1.4114,97.7459,1.402,0.1147,0.7066,0.9396,1.4125,0.2805,0.8051,0,normal
2026-01-01 05:50:00,1,5.833333333333333,75.4782,1.4136,56.8809,1.3705,35.0967,1.2093,3.791,1.4108,97.7459,1.401,0.1148,0.7118,0.9396,1.4127,0.2779,0.8039,0,normal
2026-01-01 05:51:00,1,5.85,75.4786,1.4138,56.8757,1.3689,35.0975,1.2124,3.7907,1.4103,97.7458,1.3999,0.1149,0.7169,0.9397,1.4129,0.2745,0.8023,0,normal
2026-01-01 05:52:00,1,5.866666666666666,75.4784,1.414,56.8697,1.3672,35.0983,1.2156,3.7903,1.4097,97.7457,1.3988,0.1151,0.722,0.9397,1.413,0.2701,0.8002,0,normal
2026-01-01 05:53:00,1,5.883333333333334,75.4779,1.4142,56.8644,1.3655,35.0991,1.2187,3.7898,1.4091,97.7456,1.3977,0.1152,0.7271,0.9397,1.4131,0.2642,0.7975,0,normal
2026-01-01 05:54:00,1,5.9,75.4767,1.4142,56.8593,1.3638,35.0999,1.2218,3.7892,1.4084,97.7454,1.3965,0.1153,0.7321,0.9397,1.4133,0.2568,0.7944,0,normal
2026-01-01 05:55:00,1,5.916666666666667,75.4751,1.4142,56.8537,1.3621,35.1007,1.2249,3.7887,1.4078,97.7452,1.3953,0.1154,0.7372,0.9397,1.4134,0.2483,0.7911,0,normal
2026-01-01 05:56:00,1,5.933333333333334,75.4739,1.4141,56.8479,1.3603,35.1015,1.228,3.7883,1.4071,97.745,1.3939,0.1155,0.7423,0.9397,1.4136,0.2402,0.7883,0,normal
2026-01-01 05:57:00,1,5.95,75.4737,1.4138,56.8417,1.3585,35.1023,1.2311,3.7882,1.4065,97.7449,1.3923,0.1156,0.7474,0.9397,1.4137,0.2348,0.7867,0,normal
2026-01-01 05:58:00,1,5.966666666666667,75.4735,1.4136,56.8347,1.3566,35.103,1.2343,3.7881,1.406,97.7447,1.3907,0.1157,0.7527,0.9397,1.4138,0.2339,0.7868,0,normal
2026-01-01 05:59:00,1,5.983333333333333,75.4732,1.4133,56.8269,1.3546,35.1037,1.2374,3.7879,1.4054,97.7445,1.3891,0.1158,0.758,0.9397,1.4138,0.2384,0.7888,0,normal
2026-01-01 06:00:00,1,6.0,75.4727,1.413,56.8191,1.3526,35.1044,1.2405,3.7875,1.4048,97.7444,1.3874,0.1159,0.7633,0.9397,1.4138,0.2475,0.7923,0,normal
2026-01-01 06:01:00,1,6.016666666666667,75.4723,1.4128,56.8114,1.3505,35.1052,1.2435,3.7873,1.4043,97.7442,1.3858,0.116,0.7687,0.9397,1.4138,0.2586,0.7967,0,normal
2026-01-01 06:02:00,1,6.033333333333333,75.4717,1.4126,56.8038,1.3484,35.1059,1.2465,3.7872,1.4038,97.744,1.3842,0.1161,0.774,0.9397,1.4138,0.2692,0.8015,0,normal
2026-01-01 06:03:00,1,6.05,75.4703,1.4124,56.7964,1.3464,35.1067,1.2495,3.7872,1.4033,97.7437,1.3827,0.1163,0.7794,0.9397,1.4138,0.2779,0.8058,0,normal
2026-01-01 06:04:00,1,6.066666666666666,75.4689,1.4123,56.7886,1.3442,35.1075,1.2524,3.7873,1.4029,97.7435,1.3811,0.1164,0.7847,0.9397,1.4138,0.2847,0.8095,0,normal
2026-01-01 06:05:00,1,6.083333333333333,75.4683,1.4121,56.7795,1.3421,35.1083,1.2553,3.7873,1.4024,97.7433,1.3796,0.1165,0.7899,0.9397,1.4137,0.2898,0.8124,0,normal
2026-01-01 06:06:00,1,6.1,75.4684,1.4118,56.7702,1.3399,35.109,1.2581,3.787,1.4019,97.7432,1.378,0.1166,0.7951,0.9397,1.4136,0.2936,0.8146,0,normal
2026-01-01 06:07:00,1,6.116666666666666,75.4688,1.4116,56.7618,1.3378,35.1097,1.2609,3.7866,1.4014,97.7431,1.3765,0.1168,0.8003,0.9397,1.4134,0.2965,0.8163,0,normal
2026-01-01 06:08:00,1,6.133333333333334,75.469,1.4113,56.7554,1.3356,35.1104,1.2636,3.7862,1.4008,97.743,1.3749,0.1169,0.8054,0.9397,1.4132,0.2986,0.8176,0,normal
2026-01-01 06:09:00,1,6.15,75.4693,1.411,56.7498,1.3335,35.1111,1.2664,3.786,1.4003,97.7429,1.3733,0.117,0.8107,0.9397,1.4129,0.3003,0.8185,0,normal
2026-01-01 06:10:00,1,6.166666666666667,75.469,1.4108,56.7427,1.3314,35.1117,1.2691,3.7858,1.3997,97.7427,1.3718,0.1171,0.816,0.9397,1.4126,0.3015,0.8193,0,normal
2026-01-01 06:11:00,1,6.183333333333334,75.4678,1.4106,56.7349,1.3293,35.1123,1.2718,3.7855,1.3991,97.7426,1.3703,0.1172,0.8212,0.9397,1.4123,0.3024,0.8198,0,normal
2026-01-01 06:12:00,1,6.2,75.4662,1.4104,56.7277,1.3273,35.1128,1.2745,3.7852,1.3984,97.7425,1.3689,0.1173,0.8264,0.9397,1.4119,0.303,0.8202,0,normal
2026-01-01 06:13:00,1,6.216666666666667,75.4646,1.4101,56.7208,1.3254,35.1135,1.2772,3.7849,1.3976,97.7423,1.3675,0.1174,0.8315,0.9396,1.4116,0.3034,0.8206,0,normal
2026-01-01 06:14:00,1,6.233333333333333,75.4632,1.4098,56.7131,1.3235,35.1141,1.2798,3.7845,1.3969,97.7421,1.3661,0.1175,0.8364,0.9396,1.4112,0.3038,0.8209,0,normal
2026-01-01 06:15:00,1,6.25,75.4626,1.4094,56.7049,1.3216,35.1147,1.2824,3.7841,1.3961,97.7419,1.3647,0.1176,0.8411,0.9396,1.4109,0.3042,0.8211,0,normal
2026-01-01 06:16:00,1,6.266666666666667,75.4628,1.409,56.6973,1.3197,35.1154,1.285,3.7838,1.3952,97.7417,1.3633,0.1177,0.8457,0.9396,1.4104,0.3046,0.8213,0,normal
2026-01-01 06:17:00,1,6.283333333333333,75.463,1.4086,56.6912,1.3176,35.1161,1.2875,3.7835,1.3942,97.7415,1.3619,0.1178,0.8503,0.9395,1.41,0.305,0.8215,0,normal
2026-01-01 06:18:00,1,6.3,75.4622,1.4082,56.6866,1.3155,35.1168,1.29,3.7832,1.3931,97.7413,1.3604,0.1179,0.8548,0.9395,1.4096,0.3054,0.8216,0,normal
2026-01-01 06:19:00,1,6.316666666666666,75.4607,1.4078,56.6827,1.3133,35.1175,1.2925,3.7829,1.392,97.7412,1.3589,0.118,0.8594,0.9395,1.4092,0.3056,0.8217,0,normal
2026-01-01 06:20:00,1,6.333333333333333,75.4586,1.4074,56.6782,1.311,35.1182,1.2951,3.7826,1.3908,97.7411,1.3573,0.1181,0.8641,0.9395,1.4088,0.3058,0.8218,0,normal
2026-01-01 06:21:00,1,6.35,75.4562,1.4069,56.6715,1.3086,35.1188,1.2976,3.7821,1.3895,97.741,1.3557,0.1182,0.8689,0.9395,1.4084,0.3059,0.8218,0,normal
2026-01-01 06:22:00,1,6.366666666666666,75.4547,1.4064,56.6621,1.3062,35.1193,1.3001,3.7814,1.3882,97.7409,1.354,0.1183,0.8736,0.9394,1.4079,0.306,0.8218,0,normal
2026-01-01 06:23:00,1,6.383333333333334,75.4546,1.4059,56.6512,1.3038,35.1199,1.3026,3.7806,1.3869,97.7408,1.3522,0.1184,0.8783,0.9394,1.4074,0.306,0.8218,0,normal
2026-01-01 06:24:00,1,6.4,75.4546,1.4053,56.6402,1.3014,35.1205,1.305,3.7798,1.3856,97.7406,1.3504,0.1184,0.8829,0.9394,1.4069,0.3061,0.8217,0,normal
2026-01-01 06:25:00,1,6.416666666666667,75.4538,1.4046,56.6297,1.2991,35.1211,1.3075,3.7789,1.3842,97.7404,1.3486,0.1185,0.8875,0.9394,1.4063,0.3061,0.8217,0,normal
2026-01-01 06:26:00,1,6.433333333333334,75.4521,1.4038,56.6187,1.2966,35.1216,1.3098,3.7782,1.3828,97.7402,1.3468,0.1186,0.892,0.9394,1.4058,0.3062,0.8216,0,normal
2026-01-01 06:27:00,1,6.45,75.4503,1.4031,56.6068,1.294,35.1222,1.3121,3.7776,1.3812,97.7399,1.345,0.1188,0.8966,0.9394,1.4051,0.3063,0.8215,0,normal
2026-01-01 06:28:00,1,6.466666666666667,75.4481,1.4024,56.5949,1.2913,35.1228,1.3143,3.7769,1.3797,97.7397,1.3431,0.1189,0.9014,0.9394,1.4044,0.3064,0.8214,0,normal
2026-01-01 06:29:00,1,6.483333333333333,75.4456,1.4018,56.5848,1.2886,35.1234,1.3166,3.7763,1.3781,97.7394,1.3412,0.119,0.9062,0.9393,1.4036,0.3065,0.8212,0,normal
2026-01-01 06:30:00,1,6.5,75.4426,1.4012,56.5771,1.2858,35.124,1.3188,3.7759,1.3766,97.7391,1.3393,0.1191,0.911,0.9393,1.4029,0.3066,0.8211,0,normal
2026-01-01 06:31:00,1,6.516666666666667,75.4396,1.4005,56.5711,1.2831,35.1246,1.3209,3.7754,1.3751,97.7388,1.3374,0.1192,0.9159,0.9392,1.4021,0.3067,0.821,0,normal
2026-01-01 06:32:00,1,6.533333333333333,75.4371,1.3999,56.5649,1.2805,35.1251,1.3231,3.7747,1.3736,97.7386,1.3354,0.1193,0.9207,0.9392,1.4012,0.3068,0.8208,0,normal
2026-01-01 06:33:00,1,6.55,75.435,1.3992,56.5562,1.2778,35.1255,1.3252,3.774,1.3721,97.7385,1.3335,0.1194,0.9255,0.9391,1.4003,0.3069,0.8206,0,normal
2026-01-01 06:34:00,1,6.566666666666666,75.4334,1.3984,56.5455,1.2752,35.126,1.3274,3.7732,1.3706,97.7383,1.3315,0.1195,0.9303,0.9391,1.3992,0.3069,0.8204,0,normal
2026-01-01 06:35:00,1,6.583333333333333,75.4325,1.3976,56.5348,1.2726,35.1265,1.3295,3.7727,1.3691,97.7381,1.3294,0.1196,0.9351,0.939,1.3981,0.307,0.8201,0,normal
2026-01-01 06:36:00,1,6.6,75.4323,1.3967,56.5249,1.27,35.127,1.3315,3.7722,1.3675,97.738,1.3273,0.1197,0.9397,0.939,1.3969,0.307,0.8199,0,normal
2026-01-01 06:37:00,1,6.616666666666666,75.4322,1.3959,56.5161,1.2674,35.1275,1.3335,3.7717,1.366,97.7378,1.3253,0.1198,0.9443,0.939,1.3957,0.307,0.8196,0,normal
2026-01-01 06:38:00,1,6.633333333333334,75.4318,1.395,56.5078,1.2647,35.128,1.3355,3.7711,1.3644,97.7377,1.3232,0.1199,0.9489,0.9389,1.3945,0.3071,0.8194,0,normal
2026-01-01 06:39:00,1,6.65,75.4302,1.3941,56.4993,1.262,35.1285,1.3374,3.7703,1.3629,97.7375,1.3211,0.12,0.9536,0.9389,1.3932,0.3071,0.8191,0,normal
2026-01-01 06:40:00,1,6.666666666666667,75.4272,1.3932,56.4896,1.2591,35.129,1.3393,3.7694,1.3613,97.7373,1.3189,0.1201,0.9582,0.9388,1.392,0.3072,0.8189,0,normal
2026-01-01 06:41:00,1,6.683333333333334,75.4237,1.3923,56.4792,1.2562,35.1295,1.3411,3.7685,1.3597,97.737,1.3166,0.1202,0.9629,0.9387,1.3909,0.3073,0.8186,0,normal
2026-01-01 06:42:00,1,6.7,75.4201,1.3913,56.4684,1.2533,35.13,1.343,3.7678,1.3582,97.7367,1.3142,0.1203,0.9674,0.9387,1.3897,0.3073,0.8184,0,normal
2026-01-01 06:43:00,1,6.716666666666667,75.4164,1.3903,56.4575,1.2504,35.1305,1.3449,3.7672,1.3565,97.7364,1.3118,0.1203,0.9718,0.9386,1.3886,0.3074,0.8181,0,normal
2026-01-01 06:44:00,1,6.733333333333333,75.4131,1.3891,56.4469,1.2475,35.1309,1.3468,3.7665,1.3549,97.7361,1.3093,0.1204,0.9761,0.9385,1.3875,0.3075,0.8177,0,normal
2026-01-01 06:45:00,1,6.75,75.4102,1.3878,56.4361,1.2445,35.1312,1.3486,3.766,1.3531,97.7358,1.3068,0.1205,0.9804,0.9385,1.3863,0.3076,0.8174,0,normal
2026-01-01 06:46:00,1,6.766666666666667,75.4073,1.3864,56.4249,1.2415,35.1316,1.3505,3.7654,1.3513,97.7354,1.3043,0.1207,0.9848,0.9385,1.3851,0.3077,0.817,0,normal
2026-01-01 06:47:00,1,6.783333333333333,75.4041,1.3849,56.4135,1.2384,35.132,1.3523,3.7647,1.3494,97.7351,1.3017,0.1208,0.9893,0.9384,1.3839,0.3077,0.8166,0,normal
2026-01-01 06:48:00,1,6.8,75.4006,1.3834,56.4023,1.2353,35.1325,1.354,3.764,1.3476,97.7348,1.2992,0.1209,0.9939,0.9384,1.3827,0.3078,0.8161,0,normal
2026-01-01 06:49:00,1,6.816666666666666,75.3969,1.3818,56.3914,1.2322,35.133,1.3558,3.7632,1.3458,97.7346,1.2966,0.1209,0.9984,0.9384,1.3816,0.3078,0.8157,0,normal
2026-01-01 06:50:00,1,6.833333333333333,75.3931,1.3803,56.3803,1.2291,35.1335,1.3575,3.7624,1.344,97.7343,1.294,0.121,1.0029,0.9383,1.3805,0.3078,0.8153,0,normal
2026-01-01 06:51:00,1,6.85,75.389,1.3789,56.3693,1.226,35.134,1.3592,3.7615,1.3421,97.7341,1.2914,0.1211,1.0075,0.9383,1.3794,0.3078,0.8148,0,normal
2026-01-01 06:52:00,1,6.866666666666666,75.3847,1.3774,56.3585,1.2229,35.1344,1.3609,3.7605,1.3402,97.7338,1.2888,0.1212,1.012,0.9382,1.3783,0.3078,0.8144,0,normal
2026-01-01 06:53:00,1,6.883333333333334,75.3801,1.3759,56.3473,1.2198,35.1348,1.3626,3.7595,1.3383,97.7336,1.2862,0.1213,1.0165,0.9381,1.3771,0.3078,0.814,0,normal
2026-01-01 06:54:00,1,6.9,75.3748,1.3745,56.3358,1.2167,35.1351,1.3643,3.7586,1.3364,97.7334,1.2837,0.1214,1.021,0.9381,1.376,0.3077,0.8136,0,normal
2026-01-01 06:55:00,1,6.916666666666667,75.3699,1.3729,56.3244,1.2136,35.1355,1.3659,3.7578,1.3343,97.7332,1.2812,0.1215,1.0254,0.9381,1.3747,0.3076,0.8131,0,normal
2026-01-01 06:56:00,1,6.933333333333334,75.3666,1.3714,56.314,1.2104,35.1359,1.3675,3.757,1.3323,97.7329,1.2787,0.1216,1.0297,0.938,1.3735,0.3076,0.8126,0,normal
2026-01-01 06:57:00,1,6.95,75.3641,1.3697,56.3042,1.2072,35.1364,1.3691,3.7562,1.3302,97.7326,1.2762,0.1217,1.0341,0.938,1.3721,0.3075,0.8122,0,normal
2026-01-01 06:58:00,1,6.966666666666667,75.3617,1.3681,56.2942,1.2039,35.1368,1.3706,3.7554,1.328,97.7322,1.2736,0.1218,1.0385,0.9379,1.3706,0.3075,0.8119,0,normal
2026-01-01 06:59:00,1,6.983333333333333,75.3592,1.3664,56.2832,1.2006,35.1372,1.3722,3.7546,1.3258,97.7319,1.271,0.1219,1.0429,0.9378,1.3691,0.3074,0.8118,0,normal
2026-01-01 07:00:00,1,7.0,75.3559,1.3648,56.272,1.1973,35.1376,1.3736,3.7538,1.3236,97.7316,1.2683,0.122,1.0473,0.9378,1.3675,0.3074,0.8117,0,normal
2026-01-01 07:01:00,1,7.016666666666667,75.352,1.3631,56.2604,1.194,35.1379,1.3751,3.7528,1.3214,97.7314,1.2655,0.1221,1.0517,0.9377,1.3658,0.3074,0.8117,0,normal
2026-01-01 07:02:00,1,7.033333333333333,75.3475,1.3615,56.2473,1.1908,35.1381,1.3766,3.7519,1.3192,97.7312,1.2627,0.1222,1.0559,0.9376,1.3641,0.3074,0.8118,0,normal
2026-01-01 07:03:00,1,7.05,75.3423,1.3599,56.2331,1.1876,35.1384,1.378,3.7508,1.3171,97.7309,1.2599,0.1222,1.0601,0.9376,1.3623,0.3074,0.8118,0,normal
2026-01-01 07:04:00,1,7.066666666666666,75.337,1.3582,56.2193,1.1844,35.1388,1.3794,3.7498,1.3148,97.7306,1.2572,0.1223,1.0643,0.9375,1.3605,0.3075,0.8118,0,normal
2026-01-01 07:05:00,1,7.083333333333333,75.3321,1.3565,56.2063,1.1812,35.1392,1.3807,3.7486,1.3125,97.7303,1.2545,0.1224,1.0683,0.9374,1.3586,0.3075,0.8118,0,normal
2026-01-01 07:06:00,1,7.1,75.3276,1.3547,56.194,1.1779,35.1396,1.382,3.7475,1.3102,97.7299,1.2518,0.1225,1.0724,0.9373,1.3568,0.3075,0.8118,0,normal
2026-01-01 07:07:00,1,7.116666666666666,75.3233,1.3529,56.1829,1.1747,35.1399,1.3833,3.7465,1.3077,97.7295,1.2489,0.1226,1.0763,0.9372,1.3549,0.3076,0.8118,0,normal
2026-01-01 07:08:00,1,7.133333333333334,75.3186,1.3512,56.1732,1.1713,35.1402,1.3845,3.7456,1.3052,97.7292,1.2461,0.1227,1.0801,0.9371,1.3529,0.3076,0.8118,0,normal
2026-01-01 07:09:00,1,7.15,75.3139,1.3495,56.1641,1.168,35.1406,1.3857,3.7448,1.3027,97.729,1.2432,0.1228,1.0838,0.937,1.3509,0.3076,0.8117,0,normal
2026-01-01 07:10:00,1,7.166666666666667,75.3092,1.3478,56.1555,1.1646,35.1408,1.3869,3.7439,1.3001,97.7288,1.2403,0.1229,1.0876,0.9369,1.3488,0.3077,0.8116,0,normal
2026-01-01 07:11:00,1,7.183333333333334,75.3048,1.346,56.1459,1.1612,35.1411,1.3881,3.7427,1.2975,97.7286,1.2373,0.1229,1.0914,0.9369,1.3466,0.3077,0.8115,0,normal
